date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2022-09-16,7.78,7.78,7.47,7.45,55273.4,-0.35,-4.48,7.862,8.017,8.039,50130.64,60757.82,71273.49,1.18
2022-09-19,7.49,7.5,7.3,7.28,45066.85,-0.17,-2.28,7.71,7.968,8.01,52942.69,62331.85,71052.59,0.96
2022-09-20,7.34,7.51,7.42,7.34,34096.71,0.12,1.64,7.602,7.874,7.974,51075.27,52837.94,68778.5,0.72
2022-09-21,7.38,7.63,7.6,7.33,43052.4,0.18,2.43,7.522,7.796,7.937,46884.03,46970.04,64633.2,0.92
2022-09-22,7.57,8.02,7.87,7.54,88655.2,0.27,3.55,7.532,7.757,7.926,53228.91,50453.3,65167.79,1.88
2022-09-23,7.89,8.08,7.8,7.8,63310.2,-0.07,-0.89,7.598,7.73,7.897,54836.27,52483.46,61761.44,1.35
2022-09-26,7.81,7.82,7.4,7.39,55662.91,-0.4,-5.13,7.618,7.664,7.862,56955.48,54949.09,58835.93,1.18
2022-09-27,7.45,7.56,7.36,7.22,44052.8,-0.04,-0.54,7.606,7.604,7.82,58946.7,55010.99,58075.19,0.94
2022-09-28,7.44,7.68,7.38,7.32,77206.55,0.02,0.27,7.562,7.542,7.785,65777.53,56330.78,58541.84,1.64
2022-09-29,7.35,7.74,7.49,7.35,71790.2,0.11,1.49,7.486,7.509,7.776,62404.53,57816.72,58586.83,1.53
2022-09-30,7.34,7.51,7.43,7.25,50640.8,-0.06,-0.8,7.412,7.505,7.761,59870.65,57353.46,59055.64,1.08
2022-10-10,7.5,7.72,7.5,7.43,65925.68,0.07,0.94,7.432,7.525,7.747,61923.21,59439.35,60885.6,1.4
2022-10-11,7.49,7.56,7.56,7.22,42670.0,0.06,0.8,7.472,7.539,7.707,61646.65,60296.67,56567.31,0.91
2022-10-12,7.54,7.54,7.54,7.31,46203.4,-0.02,-0.27,7.504,7.533,7.665,55446.02,60611.77,53790.91,0.98
2022-10-13,7.49,7.62,7.59,7.31,66494.5,0.05,0.66,7.524,7.505,7.631,54386.88,58395.7,54424.5,1.41
2022-10-14,7.58,7.67,7.62,7.5,67330.0,0.03,0.4,7.562,7.487,7.609,57724.72,58797.68,55640.57,1.43
2022-10-17,7.57,7.74,7.68,7.39,64125.6,0.06,0.79,7.598,7.515,7.59,57364.7,59643.95,57296.52,1.36
2022-10-18,7.7,7.8,7.63,7.58,50331.4,-0.05,-0.65,7.612,7.542,7.573,58896.98,60271.81,57641.4,1.07
2022-10-19,7.64,7.68,7.5,7.49,38494.6,-0.13,-1.7,7.604,7.554,7.548,57355.22,56400.62,56365.7,0.82
2022-10-20,7.43,7.53,7.34,7.33,50326.4,-0.16,-2.13,7.554,7.539,7.524,54121.6,54254.24,56035.48,1.07
2022-10-21,7.34,7.4,7.29,7.27,30251.6,-0.05,-0.68,7.488,7.525,7.515,46705.92,52215.32,54784.39,0.64
2022-10-24,7.25,7.41,7.19,7.17,46118.4,-0.1,-1.37,7.39,7.494,7.51,43104.48,50234.59,54836.97,0.98
2022-10-25,7.15,7.25,7.14,7.08,38216.2,-0.05,-0.69,7.292,7.452,7.496,40681.44,49789.21,55042.94,0.81
2022-10-26,7.17,7.24,7.18,7.16,33807.4,0.04,0.56,7.228,7.416,7.475,39744.0,48549.61,54580.69,0.72
2022-10-27,7.18,7.27,7.18,7.18,24885.2,0.0,0.0,7.196,7.375,7.44,34655.76,44388.68,51392.19,0.53
2022-10-28,7.18,7.19,6.87,6.82,57873.95,-0.31,-4.32,7.112,7.3,7.394,40180.23,43443.08,51120.38,1.23
2022-10-31,7.03,7.56,7.56,7.03,134252.41,0.69,10.04,7.186,7.288,7.402,57807.03,50455.76,55049.85,2.85
2022-11-01,7.63,8.05,7.98,7.58,221613.2,0.42,5.56,7.354,7.323,7.433,94486.43,67583.94,63927.87,4.71
2022-11-02,8.0,8.02,7.82,7.75,130427.8,-0.16,-2.0,7.482,7.355,7.455,113810.51,76777.26,66588.94,2.77
2022-11-03,7.82,7.91,7.86,7.76,70377.2,0.04,0.51,7.618,7.407,7.473,122908.91,78782.34,66518.29,1.5
2022-11-04,7.88,7.92,7.88,7.8,54632.15,0.02,0.25,7.82,7.466,7.496,122260.55,81220.39,66717.85,1.16
2022-11-07,7.89,8.06,8.02,7.83,64275.2,0.14,1.78,7.912,7.549,7.522,108265.11,83036.07,66635.33,1.37
2022-11-08,7.98,8.02,8.02,7.9,39099.4,0.0,0.0,7.92,7.637,7.545,71762.35,83124.39,66456.8,0.83
2022-11-09,8.0,8.0,7.86,7.83,33651.6,-0.16,-2.0,7.928,7.705,7.561,52407.11,83108.81,65829.21,0.72
2022-11-10,7.82,7.91,7.89,7.75,30033.2,0.03,0.38,7.934,7.776,7.576,44338.31,83623.61,64006.15,0.64
2022-11-11,7.95,8.04,7.89,7.84,40673.25,0.0,0.0,7.936,7.878,7.589,41546.53,81903.54,62673.31,0.86
2022-11-14,7.88,7.88,7.78,7.75,44267.53,-0.11,-1.39,7.888,7.9,7.594,37545.0,72905.05,61680.4,0.94
2022-11-15,7.85,7.88,7.87,7.77,32514.2,0.09,1.16,7.858,7.889,7.606,36227.96,53995.15,60789.54,0.69
2022-11-16,7.86,8.4,8.4,7.83,158672.31,0.53,6.73,7.966,7.947,7.651,61232.1,56819.6,66798.43,3.37
2022-11-17,8.21,8.28,8.13,8.06,99218.6,-0.27,-3.21,8.014,7.974,7.691,75069.18,59703.74,69243.04,2.11
2022-11-18,8.09,8.22,8.13,8.07,68330.2,0.0,0.0,8.062,7.999,7.733,80600.57,61073.55,71146.97,1.45
2022-11-21,8.16,8.16,8.02,7.99,60442.2,-0.11,-1.35,8.11,7.999,7.774,83835.5,60690.25,71863.16,1.28
2022-11-22,7.98,8.24,8.07,7.95,66674.4,0.05,0.62,8.15,8.004,7.821,90667.54,63447.75,73286.07,1.42
2022-11-23,8.06,8.27,8.18,8.03,73402.0,0.11,1.36,8.106,8.036,7.871,73613.48,67422.79,75265.8,1.56
2022-11-24,8.18,8.27,8.17,8.12,54388.2,-0.01,-0.12,8.114,8.064,7.92,64647.4,69858.29,76740.95,1.16
2022-11-25,8.12,8.36,8.28,8.07,79405.21,0.11,1.35,8.144,8.103,7.991,66862.4,73731.49,77817.51,1.69
