date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2022-09-28,7.86,7.89,7.69,7.68,6627.0,-0.17,-2.16,7.824,7.924,8.292,7320.83,9074.31,9586.58,0.8
2022-09-29,7.75,7.79,7.55,7.5,10457.75,-0.14,-1.82,7.726,7.847,8.241,8133.53,8635.58,9304.46,1.26
2022-09-30,7.55,7.59,7.47,7.45,8536.76,-0.08,-1.06,7.646,7.798,8.188,8115.39,8309.64,9327.14,1.03
2022-10-10,7.5,7.56,7.37,7.34,6690.15,-0.1,-1.34,7.588,7.75,8.124,8063.62,8041.81,9321.5,0.81
2022-10-11,7.4,7.4,7.36,7.2,8659.37,-0.01,-0.14,7.488,7.692,8.054,8194.21,8029.24,9193.21,1.04
2022-10-12,7.36,7.6,7.6,7.31,11256.54,0.24,3.26,7.47,7.647,7.994,9120.11,8220.47,9222.16,1.36
2022-10-13,7.55,7.95,7.79,7.54,18253.72,0.19,2.5,7.518,7.622,7.945,10679.31,9406.42,9753.99,2.2
2022-10-14,7.74,7.89,7.88,7.74,14229.24,0.09,1.16,7.6,7.623,7.906,11817.8,9966.6,9914.69,1.72
2022-10-17,7.92,8.38,8.18,7.87,26539.37,0.3,3.81,7.762,7.675,7.887,15787.65,11925.63,10795.09,3.2
2022-10-18,8.11,8.12,8.06,8.01,18247.36,-0.12,-1.47,7.902,7.695,7.856,17705.25,12949.73,11255.17,2.2
2022-10-19,8.06,8.15,8.0,7.99,11894.0,-0.06,-0.74,7.982,7.726,7.825,17832.74,13476.43,11275.37,1.43
2022-10-20,8.07,8.07,7.92,7.92,7740.27,-0.08,-1.0,8.008,7.763,7.805,15730.05,13204.68,10920.13,0.93
2022-10-21,7.95,8.02,7.94,7.89,4832.96,0.02,0.25,8.02,7.81,7.804,13850.79,12834.3,10571.97,0.58
2022-10-24,7.92,8.04,7.82,7.79,6886.27,-0.12,-1.51,7.948,7.855,7.803,9920.17,12853.91,10447.86,0.83
2022-10-25,7.82,7.9,7.88,7.65,9054.0,0.06,0.77,7.912,7.907,7.8,8081.5,12893.37,10461.31,1.09
2022-10-26,7.85,8.03,7.98,7.8,11696.28,0.1,1.27,7.908,7.945,7.796,8041.96,12937.35,10578.91,1.41
2022-10-27,8.02,8.08,7.91,7.89,9126.45,-0.07,-0.88,7.906,7.957,7.79,8319.19,12024.62,10715.52,1.1
2022-10-28,7.92,7.92,7.57,7.5,9490.85,-0.34,-4.3,7.832,7.926,7.775,9250.77,11550.78,10758.69,1.14
2022-10-31,7.71,7.8,7.71,7.61,6496.44,0.14,1.85,7.81,7.879,7.777,9172.8,9546.49,10736.06,0.78
2022-11-01,7.71,7.89,7.88,7.7,6544.66,0.17,2.21,7.81,7.861,7.778,8670.94,8376.22,10662.97,0.79
2022-11-02,7.92,8.11,8.09,7.86,16095.73,0.21,2.67,7.832,7.87,7.798,9550.83,8796.39,11136.41,1.94
2022-11-03,8.08,8.26,8.06,7.98,8555.7,-0.03,-0.37,7.862,7.884,7.824,9436.68,8877.93,11041.31,1.03
